date,open,high,low,close,volume
9/19/17,76,76.478,74.714,75.02,32259430
9/20/17,74.6,75.6498,74.214,74.782,24595260
9/21/17,74.98,75.366,72.902,73.296,23090950
9/22/17,73.298,73.98,70.176,70.218,40797090
9/25/17,70.63,71.4938,68.576,68.998,38029730
9/26/17,70.186,70.248,68.18,69.05,35781370
9/27/17,69.98,70.2978,68.1,68.194,30301650
9/28/17,67.976,68.55,67.08,67.92,26598085
9/29/17,68.372,68.936,67.7202,68.22,25535410
10/2/17,68.504,68.74,67.102,68.306,26433870
10/3/17,67.18,69.71,66.256,69.628,50767980
10/4/17,70.25,71.724,69.92,71.002,40817715
10/5/17,71.2,71.487,70.27,71.066,20858375
10/6/17,70.62,72.0198,70.45,71.376,21487370
10/9/17,69.93,70.35,68.534,68.588,37468270
10/10/17,69.36,71.126,69.1061,71.118,34892475
10/11/17,70.778,71.52,70.23,70.92,22504155
10/12/17,70.59,71.956,70.528,71.136,20435240
10/13/17,71.396,71.698,70.736,71.114,17702665
10/16/17,70.752,70.896,69.432,70.12,26877430
10/17/17,70.182,71.244,70.014,71.15,16466725
10/18/17,71.194,72.6,70.826,71.93,24695370
10/19/17,71.112,71.4293,69.64,70.362,25309215
10/20/17,70.538,70.91,68.868,69.02,24651975
10/23/17,69.976,69.99,67.25,67.404,28736730
10/24/17,67.76,68.56,67.232,67.468,22458360
10/25/17,67.34,67.5,64.712,65.168,42970365
10/26/17,65.556,66.046,64.64,65.234,25117500
10/27/17,63.95,64.918,63.332,64.174,34898520
10/30/17,63.836,64.756,63.45,64.016,21271890
10/31/17,64.046,66.39,64.036,66.306,28361735
11/1/17,66.45,66.5218,64.052,64.216,42286680
11/2/17,60.026,61.738,58.526,59.852,98957080
11/3/17,59.9,61.25,59.026,61.218,44469870
11/6/17,61.4,61.5,59.802,60.556,32430045
11/7/17,60.204,61.3,60.006,61.21,26471370
11/8/17,61.1,61.378,60.26,60.878,23515635
11/9/17,60.5,60.892,59.26,60.598,27200055
11/10/17,60.5,61.672,60.37,60.598,23127145
11/13/17,60.026,63.36,59.822,63.08,37924720
11/14/17,63,63.27,61.38,61.74,28380380
11/15/17,61.202,62.498,60.3,62.26,29893325
11/16/17,62.798,63.628,62.26,62.5,29110365
11/17/17,65.134,65.334,62.63,63.01,68675695
11/20/17,62.758,63.1,60.95,61.748,41238250
11/21/17,62.172,63.646,61.742,63.562,36306365
11/22/17,63.354,63.484,62.368,62.52,24588180
11/24/17,62.758,63.282,62.2,63.11,16220325
