date,open,high,low,close,volume
6/15/18,42.65,43.15,42.05,42.5,945218
6/18/18,42,43.85,41.15,43.15,1339296
6/19/18,43.05,43.9,42.15,43.15,627864
6/20/18,43.15,44.6,43.1,44.1,1254051
6/21/18,44.35,45.5,43.6,43.85,659229
6/22/18,43.95,44.3,43.25,44.25,2914001
6/25/18,43.8,44,41.1,41.4,1101645
6/26/18,41.2,41.95,41.2,41.5,459951
6/27/18,41.55,41.9,39.5,39.7,872120
6/28/18,39.4,40.05,38.6501,39.85,815281
6/29/18,39.65,40.5,38.85,39.1,1154929
7/2/18,39.1,39.4,38.2,38.6,1197753
7/3/18,38.6,40.075,38.25,39.55,389899
7/5/18,39.65,40.35,39.35,40.2,699871
7/6/18,40.5,41.65,40.325,41.2,590120
7/9/18,41.85,43,41.7,42.6,972351
7/10/18,42.5,43.75,42.5,43.05,1440448
7/11/18,42.65,44.7,42.55,43.8,1200832
7/12/18,44.15,45.7,43.5,45.6,1039122
7/13/18,45.45,46.85,45.1,46.25,1999978
7/16/18,46.5,46.5,44.4,44.85,775305
7/17/18,44.65,45.375,44.55,45,358272
7/18/18,45.2,45.4818,43.95,43.95,422688
7/19/18,43.75,44.5,43.25,44.4,398876
7/20/18,44.35,44.85,44.15,44.5,422158
7/23/18,44.55,44.65,43.75,44.6,583848
7/24/18,44.9,45.2,42.575,43.55,553043
7/25/18,43.6,44,43.15,43.7,375221
7/26/18,43.75,44.5,41.5,42.1,776742
7/27/18,42.35,43.2,40.65,41.4,645516
7/30/18,41.45,42.2,40.9,41.6,669836
7/31/18,41.55,43.5,41.35,42.85,464208
8/1/18,42.7,43.1,40.3,41.45,1025749
8/2/18,41.2,41.75,40.325,41.4,995594
8/3/18,43,45.1,42.5,43.7,1363362
8/6/18,44,44.05,42.35,42.55,682545
8/7/18,42.4,43,41.95,42.5,556919
8/8/18,43.05,43.525,42.6,43.05,842960
8/9/18,43.05,44.05,42.9,43.55,633303
8/10/18,43.2,44.25,43.1,43.5,435695
8/13/18,43.25,44,42.55,43.3,504385
8/14/18,43.5,44.325,43.25,43.8,533021
8/15/18,45.7,46,43.4,45.7,5268145
8/16/18,45.95,46.925,45.55,46.55,2582552
8/17/18,46.35,47.15,45.7,45.95,11806840
8/20/18,46.15,46.6,45.325,46.4,1376147
8/21/18,46.4,47.945,46.4,47.5,1915367
8/22/18,47.25,49.2,47.25,48.95,1464338
8/23/18,49,49.4,48.575,48.75,681321
8/24/18,48.95,49.95,48.85,49.75,929653
8/27/18,50,50,48.5,48.6,860081
8/28/18,48.9,49,47.4,48.35,898483
8/29/18,48.45,49,47.7,48.95,423277
8/30/18,49,49,47.775,48,676153
8/31/18,47.9,48.325,47.7,48.05,672505
9/4/18,48.2,48.975,46.8,46.9,905072
9/5/18,46.8,47.95,46.35,47.35,1512803
9/6/18,47.8,47.8,45.7,45.8,1056425
9/7/18,45.3,46.175,44.9501,45.35,1203287
9/10/18,45.65,46.2,45.1,45.95,853120
9/11/18,45.95,46.8,45.2,46.7,971938
9/12/18,46.75,48.15,46.3,47.95,711676
9/13/18,48.05,49.6,48.05,49,799654
9/14/18,49.15,49.85,47.95,48.85,1390564
9/17/18,48.8,49.25,47.5,47.85,806833
9/18/18,47.9,48.4,47.5,48.3,725697
9/19/18,48.45,49,47,47.3,640705
9/20/18,47.65,48.5,47.25,48.45,687544
9/21/18,48.4,48.65,47.65,48.2,1409390
9/24/18,47.85,48.55,47.3,48.35,634744
9/25/18,48.5,48.5,47.55,47.85,1480787
9/26/18,48.05,48.65,47.65,47.9,536250
9/27/18,47.75,48.7,47.35,48.6,674760
9/28/18,48.4,49.05,47.75,48.6,793068
10/1/18,48.98,49,47.84,48.61,911719
